류, 사과, 후지, 1, 0, 85.0
류, 사과, 미얀마, 1, 0, 149.0
류, 사과, 미얀마, 1, 0, 149.5
류, 사과, 미얀마, 1, 0, 144.5
류, 오이, 백다다기, 1, 0, 520.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 사과, 미얀마, 1, 0, 89.5
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 1430.0
과채류, 딸기, 기타딸기, 1, 0, 890.0
류, 표고버섯, 표고버섯, 1, 0, 625.0
류, 감귤, 조생귤, 1, 0, 142.0
류, 사과, 미얀마, 1, 0, 185.0
류, 감귤, 조생귤, 1, 0, 216.0
류, 사과, 미얀마, 1, 0, 119.5
과채류, 토마토, 기타토마토, 1, 0, 245.0
류, 표고버섯, 표고버섯, 1, 0, 575.0
류, 사과, 미얀마, 1, 0, 276.0
류, 오이, 백다다기, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 126.5
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 미얀마, 1, 0, 184.5
류, 오이, 백다다기, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1040.0
류, 표고버섯, 표고버섯, 1, 0, 625.0
류, 사과, 미얀마, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 144.5
작물류, 땅콩, 땅콩, 0, 0, 480.0
채소류, 쪽파, 깐쪽파, 1, 0, 740.0
과채류, 방울토마토, 대추방울, 1, 0, 150.0
류, 오이, 백다다기, 1, 0, 360.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 950.0
작물류, 땅콩, 땅콩, 0, 0, 480.0
류, 사과, 미얀마, 1, 0, 294.5
류, 표고버섯, 표고버섯, 1, 0, 575.0
류, 사과, 미얀마, 1, 0, 213.0
류, 오이, 백다다기, 1, 0, 450.0
작물류, 땅콩, 땅콩, 0, 0, 480.0
과채류, 딸기, 설향, 1, 0, 560.0
과채류, 딸기, 설향, 1, 0, 1450.0
과채류, 딸기, 설향, 1, 0, 1106.6666
류, 표고버섯, 표고버섯, 1, 0, 650.0
류, 사과, 미얀마, 1, 0, 220.0
채류, 상추, 적상추, 1, 0, 930.0
채소류, 쪽파, 깐쪽파, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 255.0
류, 오렌지, 오렌지, 0, 0, 405.55554
작물류, 땅콩, 땅콩, 0, 0, 480.0
, 고구마, 기타, 1, 0, 85.0
류, 오이, 기타오이, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 표고버섯, 표고버섯, 1, 0, 575.0
과채류, 딸기, 설향, 1, 0, 1170.0
류, 사과, 미얀마, 1, 0, 239.5
류, 배, 신고, 1, 0, 113.333336
과채류, 토마토, 기타토마토, 1, 0, 138.0
류, 사과, 미얀마, 1, 0, 229.5
류, 사과, 미얀마, 1, 0, 306.5
류, 감귤, 조생귤, 1, 0, 130.0
과채류, 딸기, 설향, 1, 0, 960.0
류, 사과, 미얀마, 1, 0, 250.0
류, 사과, 후지, 1, 0, 151.0
채소류, 쪽파, 깐쪽파, 1, 0, 570.0
, 고구마, 기타, 1, 0, 138.0
작물류, 땅콩, 땅콩, 0, 0, 480.0
과채류, 딸기, 설향, 1, 0, 810.0
류, 사과, 미얀마, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 750.0
과채류, 방울토마토, 대추방울, 1, 0, 300.0
류, 포도, 샤인마스캇, 1, 0, 775.0
류, 감귤, 조생귤, 1, 0, 182.0
채소류, 쪽파, 깐쪽파, 1, 0, 590.0
류, 사과, 미얀마, 1, 0, 134.5
류, 사과, 미얀마, 1, 0, 284.5
과채류, 딸기, 설향, 1, 0, 1330.0
류, 감귤, 조생귤, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1160.0
류, 사과, 미얀마, 1, 0, 289.5
류, 사과, 미시마, 1, 0, 66.0
과채류, 딸기, 설향, 1, 0, 650.0
채류, 시금치, 시금치, 1, 0, 75.0
류, 단감, 부유, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 239.5
과채류, 토마토, 완숙토마토, 1, 0, 80.0
류, 사과, 미얀마, 1, 0, 379.5
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 179.5
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 780.0
류, 망고, 망고, 1, 0, 750.0
채소류, 대파, 대파, 1, 0, 100.0
과채류, 딸기, 설향, 1, 0, 1610.0
류, 포도, 샤인마스캇, 1, 0, 775.0
류, 사과, 미얀마, 1, 0, 329.5
과채류, 딸기, 설향, 1, 0, 950.0
류, 포도, 청포도, 1, 0, 680.0
류, 사과, 미얀마, 1, 0, 104.5
류, 감귤, 조생귤, 1, 0, 252.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 255.5
류, 사과, 후지, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 152.5
류, 단감, 부유, 1, 0, 110.0
류, 바나나, 기타바나나, 1, 0, 223.07692
류, 감귤, 조생귤, 1, 0, 161.0
류, 사과, 미얀마, 1, 0, 229.5
류, 감귤, 조생귤, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 190.0
류, 바나나, 기타바나나, 1, 0, 223.07692
류, 바나나, 기타바나나, 1, 0, 223.07692
채류, 얼갈이배추, 알배기, 1, 0, 20.0
류, 사과, 미얀마, 1, 0, 208.0
류, 바나나, 기타바나나, 1, 0, 223.07692
류, 바나나, 기타바나나, 1, 0, 223.07692
류, 사과, 미얀마, 1, 0, 234.5
류, 사과, 미얀마, 1, 0, 284.5
류, 파인애플, 파인애플, 0, 0, 200.0
류, 사과, 미얀마, 1, 0, 313.0
류, 파인애플, 파인애플, 0, 0, 200.0
류, 파인애플, 파인애플, 0, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 310.0
류, 사과, 미얀마, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 370.0
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 130.0
류, 사과, 미얀마, 1, 0, 190.0
류, 감귤, 조생귤, 1, 0, 270.0
류, 사과, 미얀마, 1, 0, 264.5
류, 만감, 한라봉, 1, 0, 266.66666
과채류, 딸기, 장희, 1, 0, 900.0
류, 만감, 한라봉, 1, 0, 266.66666
류, 만감, 한라봉, 1, 0, 266.66666
류, 사과, 미얀마, 1, 0, 284.5
류, 사과, 미야비, 1, 0, 560.0
류, 만감, 한라봉, 1, 0, 300.0
류, 만감, 한라봉, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 203.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 245.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 279.5
과채류, 딸기, 설향, 1, 0, 850.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 사과, 미얀마, 1, 0, 219.5
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 120.0
채류, 부추, 일반부추, 1, 0, 525.0
류, 사과, 미얀마, 1, 0, 294.5
과채류, 딸기, 설향, 1, 0, 900.0
류, 바나나, 바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 249.5
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 294.5
류, 사과, 미얀마, 1, 0, 333.0
류, 사과, 미얀마, 1, 0, 244.5
류, 사과, 미얀마, 1, 0, 150.5
류, 사과, 미얀마, 1, 0, 255.0
류, 사과, 미얀마, 1, 0, 108.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 119.5
류, 파인애플, 파인애플, 0, 0, 200.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 379.5
류, 파인애플, 파인애플, 0, 0, 200.0
채류, 부추, 일반부추, 1, 0, 445.0
류, 사과, 미얀마, 1, 0, 169.5
류, 감귤, 조생귤, 1, 0, 140.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 사과, 후지, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 189.5
과채류, 딸기, 설향, 1, 0, 1220.0
류, 사과, 미얀마, 1, 0, 199.5
류, 호두, 기타호두, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 294.0
류, 사과, 미얀마, 1, 0, 207.5
류, 파인애플, 파인애플, 0, 0, 200.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 321.0
류, 사과, 미얀마, 1, 0, 214.5
류, 사과, 미얀마, 1, 0, 319.5
과채류, 딸기, 설향, 1, 0, 590.0
류, 사과, 후지, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1260.0
류, 사과, 미얀마, 1, 0, 438.5
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 190.0
류, 사과, 미시마, 1, 0, 133.0
류, 사과, 미얀마, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 1040.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 표고버섯, 표고버섯, 1, 0, 280.0
류, 사과, 미시마, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 119.5
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 146.0
채소류, 쪽파, 깐쪽파, 1, 0, 945.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 240.0
과채류, 방울토마토, 대추방울, 1, 0, 350.0
, 고구마, 기타, 1, 0, 77.0
류, 배, 신고, 1, 0, 206.66667
류, 사과, 미얀마, 1, 0, 179.5
류, 포도, 샤인마스캇, 1, 0, 750.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 20.0
류, 사과, 미얀마, 1, 0, 210.0
류, 감귤, 조생귤, 1, 0, 120.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 바나나, 바나나, 0, 0, 242.3077
류, 사과, 미얀마, 1, 0, 63.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 사과, 미얀마, 1, 0, 244.0
류, 사과, 미얀마, 1, 0, 172.0
류, 바나나, 바나나, 0, 0, 242.3077
류, 단감, 부유, 1, 0, 350.0
류, 호박, 애호박, 1, 0, 393.75
류, 오이, 기타오이, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 마, 기타마, 1, 0, 79.0
류, 감귤, 조생귤, 1, 0, 140.0
채류, 고구마순, 생고구마순, 1, 0, 714.2857
채소류, 홍고추, 홍고추, 1, 0, 668.0
류, 단감, 부유, 1, 0, 266.0
류, 사과, 미얀마, 1, 0, 300.0
류, 단감, 부유, 1, 0, 155.0
류, 사과, 미얀마, 1, 0, 357.5
과채류, 딸기, 설향, 1, 0, 800.0
과채류, 토마토, 완숙토마토, 1, 0, 270.0
류, 곶감, 기타곶감, 1, 0, 960.0
류, 체리, 체리, 1, 0, 960.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 249.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 97.0
류, 표고버섯, 표고버섯, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 감귤, 조생귤, 1, 0, 144.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 사과, 후지, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 425.0
류, 단감, 부유, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 101.0
류, 감귤, 조생귤, 1, 0, 120.0
과채류, 딸기, 설향, 1, 0, 650.0
류, 오렌지, 오렌지, 0, 0, 466.66666
과채류, 딸기, 설향, 1, 0, 1380.0
류, 사과, 미얀마, 1, 0, 79.5
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 조생귤, 1, 0, 140.0
채소류, 홍고추, 홍고추, 1, 0, 290.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 감귤, 비가림감귤, 1, 0, 150.0
채류, 얼갈이배추, 알배기, 1, 0, 112.5
류, 사과, 미얀마, 1, 0, 151.0
류, 포도, 포도, 0, 0, 525.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 감귤, 조생귤, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 650.0
류, 사과, 미얀마, 1, 0, 183.0
과채류, 방울토마토, 대추방울, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 파인애플, 파인애플, 0, 0, 250.0
과채류, 딸기, 설향, 1, 0, 910.0
류, 표고버섯, 표고버섯, 1, 0, 480.0
류, 포도, 청포도, 1, 0, 375.0
류, 감귤, 비가림감귤, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 226.0
류, 감귤, 조생귤, 1, 0, 186.0
채소류, 홍고추, 홍고추, 1, 0, 560.0
류, 바나나, 바나나, 0, 0, 234.61539
류, 만감, 기타만감, 1, 0, 550.0
류, 표고버섯, 표고버섯, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 900.0
채소류, 홍고추, 홍고추, 1, 0, 325.0
류, 가지, 건가지, 1, 0, 1200.0
류, 포도, 샤인마스캇, 1, 0, 300.0
류, 만감, 기타만감, 1, 0, 540.0
류, 사과, 미얀마, 1, 0, 194.5
류, 사과, 미얀마, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 202.5
류, 감귤, 비가림감귤, 1, 0, 200.0
류, 호박, 단호박, 1, 0, 283.33334
류, 사과, 미얀마, 1, 0, 102.5
류, 사과, 미얀마, 1, 0, 180.5
류, 사과, 미얀마, 1, 0, 200.0
류, 호박, 단호박, 1, 0, 293.33334
류, 사과, 미얀마, 1, 0, 270.0
과채류, 딸기, 장희, 1, 0, 1150.0
류, 만감, 한라봉, 1, 0, 266.66666
류, 사과, 미얀마, 1, 0, 349.0
류, 만감, 한라봉, 1, 0, 266.66666
류, 바나나, 기타바나나, 1, 0, 284.6154
류, 바나나, 기타바나나, 1, 0, 230.76923
류, 바나나, 기타바나나, 1, 0, 238.46153
류, 사과, 미얀마, 1, 0, 285.0
류, 만감, 한라봉, 1, 0, 266.66666
류, 만감, 한라봉, 1, 0, 266.66666
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 298.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 조생귤, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 319.5
채류, 상추, 적상추, 1, 0, 930.0
과채류, 토마토, 기타토마토, 1, 0, 138.0
류, 감귤, 조생귤, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 810.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 단감, 부유, 1, 0, 160.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 포도, 샤인마스캇, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 380.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 189.5
과채류, 딸기, 설향, 1, 0, 1650.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 사과, 미얀마, 1, 0, 219.5
과채류, 딸기, 설향, 1, 0, 1800.0
과채류, 딸기, 설향, 1, 0, 1800.0
류, 사과, 미얀마, 1, 0, 267.0
과채류, 딸기, 설향, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 550.0
류, 사과, 미얀마, 1, 0, 434.5
채류, 부추, 일반부추, 1, 0, 485.0
류, 사과, 미얀마, 1, 0, 109.5
채류, 부추, 일반부추, 1, 0, 477.5
류, 사과, 미얀마, 1, 0, 115.0
류, 사과, 미얀마, 1, 0, 144.5
류, 사과, 미얀마, 1, 0, 158.0
류, 사과, 미얀마, 1, 0, 166.0
채류, 시금치, 시금치, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 229.5
류, 감귤, 조생귤, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 호두, 기타호두, 1, 0, 500.0
류, 바나나, 바나나, 0, 0, 234.61539
류, 파인애플, 파인애플, 0, 0, 250.0
류, 호두, 기타호두, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 포도, 포도, 0, 0, 662.5
류, 사과, 후지, 1, 0, 166.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 호두, 기타호두, 1, 0, 500.0
류, 바나나, 바나나, 0, 0, 234.61539
류, 감귤, 조생귤, 1, 0, 140.0
류, 호두, 기타호두, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 바나나, 바나나, 0, 0, 242.3077
류, 감귤, 조생귤, 1, 0, 120.0
류, 감귤, 조생귤, 1, 0, 170.0
류, 사과, 미얀마, 1, 0, 370.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 체리, 체리, 1, 0, 960.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 340.0
과채류, 딸기, 설향, 1, 0, 550.0
채류, 얼갈이배추, 알배기, 1, 0, 112.5
류, 감귤, 조생귤, 1, 0, 200.0
류, 표고버섯, 표고버섯, 1, 0, 620.0
류, 포도, 샤인마스캇, 1, 0, 625.0
류, 오렌지, 오렌지, 0, 0, 466.66666
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 후지, 1, 0, 248.0
과채류, 딸기, 설향, 1, 0, 1273.3334
류, 사과, 미얀마, 1, 0, 270.5
류, 사과, 미얀마, 1, 0, 201.5
류, 감귤, 비가림감귤, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 130.0
류, 마, 기타마, 1, 0, 129.0
채류, 얼갈이배추, 알배기, 1, 0, 112.5
류, 사과, 미얀마, 1, 0, 269.5
채소류, 홍고추, 홍고추, 1, 0, 720.0
과채류, 방울토마토, 대추방울, 1, 0, 425.0
류, 포도, 포도, 0, 0, 525.0
류, 사과, 미얀마, 1, 0, 274.5
류, 감귤, 조생귤, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 289.5
류, 감귤, 기타감귤, 1, 0, 160.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 포도, 샤인마스캇, 1, 0, 625.0
류, 사과, 미얀마, 1, 0, 134.5
류, 표고버섯, 표고버섯, 1, 0, 600.0
류, 감귤, 조생귤, 1, 0, 212.0
류, 사과, 미얀마, 1, 0, 265.0
채류, 달래, 달래, 1, 0, 1137.5
과채류, 딸기, 설향, 1, 0, 1020.0
류, 사과, 미얀마, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 190.0
, 고구마, 기타, 1, 0, 135.0
류, 사과, 미얀마, 1, 0, 218.0
류, 사과, 미얀마, 1, 0, 85.0
류, 표고버섯, 표고버섯, 1, 0, 750.0
, 고구마, 기타, 1, 0, 136.0
류, 포도, 샤인마스캇, 1, 0, 625.0
류, 사과, 미얀마, 1, 0, 60.0
류, 사과, 미얀마, 1, 0, 120.5
류, 배, 신고, 1, 0, 106.666664
류, 파인애플, 파인애플, 0, 0, 250.0
류, 사과, 미얀마, 1, 0, 211.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 감귤, 레드향, 1, 0, 574.0
류, 사과, 미얀마, 1, 0, 219.5
류, 사과, 미얀마, 1, 0, 329.5
류, 감귤, 조생귤, 1, 0, 282.0
류, 바나나, 바나나, 0, 0, 234.61539
류, 포도, 샤인마스캇, 1, 0, 625.0
채소류, 홍고추, 홍고추, 1, 0, 315.0
과채류, 딸기, 설향, 1, 0, 1200.0
채류, 미나리, 미나리, 1, 0, 330.0
채소류, 풋고추, 청양, 1, 0, 757.5
과채류, 딸기, 설향, 1, 0, 1650.0
류, 사과, 미얀마, 1, 0, 201.5
류, 표고버섯, 표고버섯, 1, 0, 700.0
채소류, 마늘, 마늘쫑, 0, 0, 312.5
류, 사과, 후지, 1, 0, 160.0
류, 포도, 샤인마스캇, 1, 0, 625.0
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 후지, 1, 0, 120.0
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 도라지, 생도라지재배산, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 335.0
류, 사과, 미얀마, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 1060.0
과채류, 딸기, 설향, 1, 0, 700.0
채소류, 마늘, 마늘쫑, 0, 0, 312.5
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 단감, 부유, 1, 0, 420.0
과채류, 딸기, 장희, 1, 0, 860.0
류, 사과, 미얀마, 1, 0, 256.0
류, 사과, 미얀마, 1, 0, 91.5
류, 표고버섯, 표고버섯, 1, 0, 880.0
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 330.0
류, 망고, 망고, 1, 0, 970.0
류, 포도, 샤인마스캇, 1, 0, 625.0
과채류, 딸기, 설향, 1, 0, 1320.0
류, 포도, 샤인마스캇, 1, 0, 850.0
채소류, 마늘, 마늘쫑, 0, 0, 312.5
류, 사과, 미얀마, 1, 0, 283.0
류, 사과, 미얀마, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 329.5
류, 사과, 미얀마, 1, 0, 170.0
채소류, 홍고추, 홍고추, 1, 0, 700.0
채류, 봄동배추, 봄동배추, 1, 0, 76.666664
과채류, 딸기, 설향, 1, 0, 1600.0
류, 포도, 청포도, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 274.5
과채류, 딸기, 설향, 1, 0, 380.0
채류, 미나리, 미나리, 1, 0, 652.5
류, 망고, 망고, 1, 0, 970.0
류, 사과, 미얀마, 1, 0, 204.5
류, 사과, 미얀마, 1, 0, 270.0
류, 표고버섯, 표고버섯, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 109.5
류, 사과, 미얀마, 1, 0, 325.5
류, 사과, 후지, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 포도, 샤인마스캇, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 사과, 미얀마, 1, 0, 295.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 파프리카, 빨강파프리카, 1, 0, 286.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 111.0
채류, 배추, 쌈배추, 1, 0, 50.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 100.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 311.0
류, 만감, 한라봉, 1, 0, 266.66666
류, 만감, 한라봉, 1, 0, 266.66666
류, 포도, 샤인마스캇, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 1600.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 152.5
류, 사과, 미얀마, 1, 0, 300.0
류, 포도, 샤인마스캇, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1450.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 만감, 한라봉, 1, 0, 180.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 340.0
류, 만감, 한라봉, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 320.0
류, 만감, 한라봉, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 324.5
류, 사과, 미얀마, 1, 0, 285.0
과채류, 딸기, 설향, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 324.5
류, 사과, 미얀마, 1, 0, 299.5
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 334.5
류, 사과, 미얀마, 1, 0, 349.5
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 150.0
채류, 달래, 달래, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 129.5
류, 사과, 미얀마, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 229.5
류, 사과, 미얀마, 1, 0, 234.5
류, 사과, 미얀마, 1, 0, 175.0
, 감자, 수미, 1, 0, 170.0
, 고구마, 호박고구마, 1, 0, 389.5
류, 사과, 미얀마, 1, 0, 121.0
류, 사과, 미얀마, 1, 0, 211.5
류, 사과, 미얀마, 1, 0, 108.0
류, 사과, 미얀마, 1, 0, 253.0
채류, 시금치, 시금치, 1, 0, 207.5
류, 사과, 미얀마, 1, 0, 144.5
류, 사과, 미얀마, 1, 0, 179.5
류, 사과, 미얀마, 1, 0, 261.5
채류, 시금치, 시금치, 1, 0, 195.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 89.5
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 119.5
류, 감귤, 조생귤, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 144.5
류, 사과, 미얀마, 1, 0, 147.0
과채류, 딸기, 설향, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 350.0
류, 도라지, 생도라지재배산, 1, 0, 287.5
류, 사과, 미얀마, 1, 0, 154.5
류, 사과, 미얀마, 1, 0, 355.0
채류, 봄동배추, 봄동배추, 1, 0, 43.75
류, 사과, 미얀마, 1, 0, 174.5
류, 사과, 미얀마, 1, 0, 369.5
과채류, 딸기, 설향, 1, 0, 800.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 포도, 포도, 0, 0, 662.5
과채류, 딸기, 설향, 1, 0, 1200.0
류, 바나나, 바나나, 0, 0, 234.61539
류, 사과, 미얀마, 1, 0, 339.5
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 182.5
류, 바나나, 바나나, 0, 0, 242.3077
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 351.0
