과채류, 딸기, 설향, 1, 0, 890.0
류, 사과, 기타사과, 1, 0, 320.0
류, 사과, 미얀마, 1, 0, 91.0
류, 사과, 후지, 1, 0, 145.5
과채류, 딸기, 설향, 1, 0, 1200.0
류, 만감, 한라봉, 1, 0, 422.22223
류, 배, 신고, 1, 0, 183.33333
류, 포도, 샤인마스캇, 1, 0, 825.0
류, 감귤, 조생귤, 1, 0, 300.0
류, 포도, 샤인마스캇, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 850.0
과채류, 토마토, 완숙토마토, 1, 0, 250.0
류, 사과, 후지, 1, 0, 220.0
채류, 아욱, 아욱, 1, 0, 275.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 감귤, 기타감귤, 1, 0, 110.0
과채류, 토마토, 완숙토마토, 1, 0, 250.0
류, 배, 신고, 1, 0, 173.33333
류, 사과, 미얀마, 1, 0, 234.5
류, 사과, 미얀마, 1, 0, 261.0
과채류, 딸기, 설향, 1, 0, 600.0
과채류, 토마토, 완숙토마토, 1, 0, 165.0
과채류, 토마토, 완숙토마토, 1, 0, 165.0
류, 만감, 한라봉, 1, 0, 422.22223
과채류, 딸기, 설향, 1, 0, 1400.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 바나나, 바나나, 1, 0, 138.46153
류, 사과, 후지, 1, 0, 190.0
류, 곶감, 기타곶감, 1, 0, 810.0
과채류, 방울토마토, 대추방울, 1, 0, 230.0
채류, 머위대, 생머위대, 1, 0, 285.7143
류, 사과, 미시마, 1, 0, 153.0
과채류, 딸기, 설향, 1, 0, 1550.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미시마, 1, 0, 174.5
과채류, 딸기, 설향, 1, 0, 1800.0
과채류, 딸기, 설향, 1, 0, 1800.0
류, 사과, 미얀마, 1, 0, 149.0
류, 사과, 미시마, 1, 0, 199.5
류, 사과, 미얀마, 1, 0, 205.0
류, 사과, 미시마, 1, 0, 184.5
류, 사과, 미얀마, 1, 0, 281.5
채류, 청경채, 청경채, 1, 0, 337.5
채류, 청경채, 청경채, 1, 0, 375.0
채류, 청경채, 청경채, 1, 0, 375.0
류, 사과, 미얀마, 1, 0, 127.5
류, 사과, 미얀마, 1, 0, 235.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
채류, 청경채, 청경채, 1, 0, 300.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
과채류, 방울토마토, 대추방울, 1, 0, 390.0
류, 포도, 샤인마스캇, 1, 0, 605.0
류, 떫은감, 대봉시, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 188.0
류, 사과, 후지, 1, 0, 166.0
류, 떫은감, 대봉시, 1, 0, 80.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 290.0
류, 사과, 미얀마, 1, 0, 246.5
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 후지, 1, 0, 368.0
류, 사과, 미얀마, 1, 0, 284.5
과채류, 딸기, 설향, 1, 0, 1500.0
과채류, 딸기, 설향, 1, 0, 406.66666
채류, 콩나물, 콩나물, 1, 0, 230.0
류, 떫은감, 대봉시, 1, 0, 90.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 사과, 미얀마, 1, 0, 274.5
류, 감귤, 조생귤, 1, 0, 200.0
류, 감귤, 기타감귤, 1, 0, 130.0
, 고구마, 기타, 1, 0, 145.0
류, 감귤, 조생귤, 1, 0, 110.0
과채류, 딸기, 설향, 1, 0, 1400.0
채류, 숙주나물, 숙주나물, 1, 0, 290.0
류, 사과, 미얀마, 1, 0, 138.5
과채류, 딸기, 설향, 1, 0, 1273.3334
류, 감귤, 조생귤, 1, 0, 136.0
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 감귤, 조생귤, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 319.5
채류, 상추, 청상추, 1, 0, 397.5
류, 사과, 미얀마, 1, 0, 170.0
채류, 콩나물, 콩나물, 1, 0, 230.0
류, 단감, 부유, 1, 0, 210.0
과채류, 딸기, 설향, 1, 0, 930.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 포도, 샤인마스캇, 1, 0, 950.0
류, 감귤, 비가림감귤, 1, 0, 176.0
과채류, 딸기, 설향, 1, 0, 510.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 사과, 미얀마, 1, 0, 268.0
과채류, 딸기, 설향, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 324.5
채류, 상추, 청상추, 1, 0, 475.0
류, 배, 신고, 1, 0, 173.33333
류, 사과, 후지, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 311.5
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 포도, 샤인마스캇, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 910.0
과채류, 방울토마토, 대추방울, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 325.5
류, 사과, 미얀마, 1, 0, 151.0
류, 치커리, 치커리, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 250.0
류, 사과, 후지, 1, 0, 430.0
류, 감귤, 조생귤, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 280.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 후지, 1, 0, 171.5
류, 사과, 후지, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 포도, 샤인마스캇, 1, 0, 600.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 조생귤, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 치커리, 치커리, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 218.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 방울토마토, 대추방울, 1, 0, 420.0
류, 사과, 미얀마, 1, 0, 319.5
류, 단감, 부유, 1, 0, 133.0
류, 사과, 미얀마, 1, 0, 174.5
류, 사과, 미얀마, 1, 0, 201.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 바나나, 바나나, 0, 0, 200.0
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 83.0
류, 감귤, 비가림감귤, 1, 0, 176.0
과채류, 딸기, 설향, 1, 0, 1280.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 금감, 금감, 1, 0, 500.0
류, 사과, 후지, 1, 0, 181.5
류, 사과, 미얀마, 1, 0, 299.5
류, 만감, 기타만감, 1, 0, 633.3333
과채류, 딸기, 설향, 1, 0, 560.0
류, 포도, 샤인마스캇, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 99.5
채류, 청경채, 청경채, 1, 0, 300.0
류, 감귤, 비가림감귤, 1, 0, 200.0
류, 바나나, 바나나, 0, 0, 207.6923
과채류, 딸기, 설향, 1, 0, 900.0
류, 만감, 한라봉, 1, 0, 360.0
류, 사과, 미얀마, 1, 0, 319.5
류, 감귤, 조생귤, 1, 0, 166.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 후지, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 260.0
류, 만감, 기타만감, 1, 0, 506.66666
류, 포도, 샤인마스캇, 1, 0, 600.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 84.5
류, 바나나, 바나나, 0, 0, 207.6923
류, 감귤, 조생귤, 1, 0, 230.0
류, 사과, 후지, 1, 0, 200.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
과채류, 수박, 수박, 1, 0, 57.5
류, 사과, 후지, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 감귤, 조생귤, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 225.0
류, 체리, 체리, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 210.0
류, 사과, 미시마, 1, 0, 224.5
류, 포도, 샤인마스캇, 1, 0, 550.0
류, 사과, 미얀마, 1, 0, 320.0
과채류, 토마토, 완숙토마토, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 134.5
류, 감귤, 조생귤, 1, 0, 130.0
과채류, 토마토, 토마토, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 224.5
류, 감귤, 조생귤, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 480.0
류, 파인애플, 파인애플, 1, 0, 225.0
류, 감귤, 조생귤, 1, 0, 152.0
류, 바나나, 바나나, 0, 0, 207.6923
채류, 상추, 청상추, 1, 0, 445.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 단감, 부유, 1, 0, 177.0
류, 사과, 미얀마, 1, 0, 342.0
류, 감귤, 비가림감귤, 1, 0, 170.0
류, 감귤, 조생귤, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 후지, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 토마토, 완숙토마토, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 125.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 사과, 미얀마, 1, 0, 129.5
류, 감귤, 조생귤, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 249.0
류, 사과, 후지, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 1173.3334
류, 바나나, 바나나, 0, 0, 200.0
류, 사과, 미얀마, 1, 0, 166.5
류, 사과, 기타사과, 1, 0, 330.0
류, 사과, 미얀마, 1, 0, 285.0
류, 양상추, 샤니레타스, 1, 0, 367.5
류, 사과, 후지, 1, 0, 258.0
과채류, 딸기, 설향, 1, 0, 1330.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
과채류, 방울토마토, 방울토마토, 1, 0, 365.0
류, 단감, 부유, 1, 0, 256.0
류, 포도, 샤인마스캇, 1, 0, 750.0
과채류, 딸기, 설향, 1, 0, 1350.0
채류, 깻잎, 깻잎, 1, 0, 665.5
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 350.5
류, 사과, 후지, 1, 0, 260.0
류, 사과, 후지, 1, 0, 272.5
류, 만감, 한라봉, 1, 0, 393.33334
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 398.0
류, 포도, 샤인마스캇, 1, 0, 750.0
채류, 상추, 청상추, 1, 0, 375.0
류, 망고, 망고, 0, 0, 920.0
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 망고, 망고, 0, 0, 920.0
류, 고사리, 생고사리, 1, 0, 1700.0
과채류, 딸기, 기타딸기, 1, 0, 900.0
류, 사과, 후지, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 303.5
류, 사과, 미얀마, 1, 0, 510.0
과채류, 딸기, 설향, 1, 0, 1266.6666
과채류, 토마토, 기타토마토, 1, 0, 116.0
류, 마, 생장마, 1, 0, 789.8
류, 사과, 미얀마, 1, 0, 115.5
과채류, 딸기, 설향, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1700.0
과채류, 딸기, 설향, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 사과, 후지, 1, 0, 190.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 감귤, 조생귤, 1, 0, 310.0
류, 사과, 후지, 1, 0, 285.0
류, 단감, 부유, 1, 0, 210.0
과채류, 딸기, 설향, 1, 0, 510.0
류, 포도, 샤인마스캇, 1, 0, 675.0
류, 포도, 샤인마스캇, 1, 0, 675.0
 해조류, 미역, 기타, 1, 0, 160.0
 해조류, 파래, 기타, 1, 0, 200.0
 해조류, 우뭇가사리, 톳, 1, 0, 350.0
 해조류, 모자반, 모자반, 1, 0, 450.0
류, 감귤, 조생귤, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1220.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 480.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 950.0
류, 사과, 미얀마, 1, 0, 450.0
류, 대추, 건대추, 1, 0, 145.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 감귤, 조생귤, 1, 0, 170.0
류, 당근, 당근, 1, 0, 215.0
류, 당근, 당근, 1, 0, 110.0
채류, 상추, 청상추, 1, 0, 375.0
류, 당근, 당근, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 165.0
류, 당근, 당근, 1, 0, 200.0
류, 금감, 금감, 1, 0, 520.0
류, 사과, 미얀마, 1, 0, 203.5
류, 사과, 미얀마, 1, 0, 384.5
과채류, 딸기, 설향, 1, 0, 1130.0
채류, 청경채, 청경채, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 325.0
류, 망고, 망고, 0, 0, 920.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 만감, 한라봉, 1, 0, 416.66666
류, 감귤, 조생귤, 1, 0, 236.0
과채류, 딸기, 기타딸기, 1, 0, 900.0
채류, 열무, 열무, 1, 0, 185.0
과채류, 수박, 수박, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1520.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 망고, 망고, 0, 0, 920.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 290.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 사과, 미얀마, 1, 0, 300.0
류, 사과, 후지, 1, 0, 170.0
류, 치커리, 치커리, 1, 0, 300.0
채류, 청경채, 청경채, 1, 0, 250.0
류, 감귤, 조생귤, 1, 0, 138.0
류, 만감, 한라봉, 1, 0, 500.0
류, 호두, 호두, 1, 0, 500.0
류, 감귤, 비가림감귤, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 1450.0
과채류, 딸기, 기타딸기, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 219.5
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 사과, 후지, 1, 0, 230.0
류, 사과, 미얀마, 1, 0, 294.5
과채류, 딸기, 설향, 1, 0, 1100.0
류, 망고, 망고, 0, 0, 920.0
류, 호박, 기타호박, 1, 0, 450.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 500.0
류, 망고, 망고, 0, 0, 900.0
류, 망고, 망고, 0, 0, 920.0
류, 사과, 미얀마, 1, 0, 170.0
류, 사과, 미얀마, 1, 0, 279.5
류, 사과, 미얀마, 1, 0, 165.0
류, 사과, 미얀마, 1, 0, 344.5
과채류, 토마토, 토마토, 1, 0, 250.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 포도, 샤인마스캇, 1, 0, 450.0
류, 사과, 후지, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 244.5
과채류, 딸기, 기타딸기, 1, 0, 1100.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 망고, 망고, 0, 0, 920.0
과채류, 수박, 수박, 1, 0, 322.22223
류, 호박, 기타호박, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 190.0
채류, 냉이, 일반냉이, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 후지, 1, 0, 300.0
류, 호두, 기타호두, 1, 0, 3307.6924
과채류, 토마토, 완숙토마토, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 310.0
류, 호박, 기타호박, 1, 0, 450.0
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 후지, 1, 0, 284.5
류, 감귤, 조생귤, 1, 0, 240.0
류, 포도, 샤인마스캇, 1, 0, 330.0
류, 사과, 미얀마, 1, 0, 94.5
류, 바나나, 바나나, 1, 0, 138.46153
류, 감귤, 비가림감귤, 1, 0, 152.0
류, 망고, 망고, 0, 0, 920.0
류, 사과, 미얀마, 1, 0, 199.5
류, 포도, 포도, 0, 0, 390.2439
과채류, 딸기, 설향, 1, 0, 590.0
작물류, 땅콩, 피땅콩, 1, 0, 1700.0
채류, 쑥갓, 쑥갓, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 700.0
류, 만감, 기타만감, 1, 0, 666.6667
류, 호박, 기타호박, 1, 0, 450.0
채류, 상추, 청상추, 1, 0, 400.0
류, 사과, 후지, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1240.0
류, 감귤, 조생귤, 1, 0, 110.0
류, 포도, 포도, 0, 0, 390.2439
류, 감귤, 조생귤, 1, 0, 182.0
과채류, 딸기, 설향, 1, 0, 1250.0
작물류, 땅콩, 피땅콩, 1, 0, 1700.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 256.0
과채류, 딸기, 설향, 1, 0, 11100.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 249.5
류, 망고, 망고, 0, 0, 920.0
류, 오렌지, 오렌지, 0, 0, 116.666664
과채류, 딸기, 설향, 1, 0, 1150.0
류, 가지, 건가지, 1, 0, 1900.0
류, 사과, 미얀마, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 550.0
류, 오렌지, 오렌지, 0, 0, 116.666664
과채류, 토마토, 완숙토마토, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 330.0
류, 연근, 기타연근, 1, 0, 300.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 무, 무말랭이, 1, 0, 600.0
작물류, 땅콩, 피땅콩, 1, 0, 1700.0
류, 감귤, 조생귤, 1, 0, 104.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 162.5
과채류, 방울토마토, 대추방울, 1, 0, 310.0
채류, 청경채, 청경채, 1, 0, 375.0
류, 사과, 미얀마, 1, 0, 299.0
류, 포도, 샤인마스캇, 1, 0, 712.5
류, 사과, 미얀마, 1, 0, 179.5
류, 느타리버섯, 애느타리, 1, 0, 300.0
채류, 냉이, 일반냉이, 1, 0, 1000.0
과채류, 방울토마토, 대추방울, 1, 0, 125.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 550.0
채류, 우엉대, 우엉대, 1, 0, 375.0
류, 오렌지, 오렌지, 0, 0, 116.666664
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 260.0
류, 사과, 후지, 1, 0, 230.0
작물류, 땅콩, 피땅콩, 1, 0, 1700.0
채류, 청경채, 청경채, 1, 0, 375.0
과채류, 수박, 수박, 1, 0, 73.333336
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 수박, 수박, 1, 0, 163.63637
류, 마, 기타마, 1, 0, 590.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
과채류, 수박, 수박, 1, 0, 163.63637
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 방울토마토, 방울토마토, 1, 0, 375.0
채류, 고구마순, 기타고구마순, 1, 0, 550.0
류, 호두, 기타호두, 1, 0, 3307.6924
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 130.0
채류, 청경채, 청경채, 1, 0, 375.0
류, 사과, 후지, 1, 0, 230.0
류, 감귤, 조생귤, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 바나나, 바나나, 1, 0, 138.46153
류, 호두, 기타호두, 1, 0, 3307.6924
류, 사과, 후지, 1, 0, 250.0
류, 포도, 포도, 0, 0, 390.2439
채류, 청경채, 청경채, 1, 0, 325.0
과채류, 토마토, 완숙토마토, 1, 0, 370.0
과채류, 토마토, 완숙토마토, 1, 0, 370.0
과채류, 딸기, 설향, 1, 0, 586.6667
류, 사과, 후지, 1, 0, 391.0
과채류, 딸기, 설향, 1, 0, 753.3333
과채류, 딸기, 설향, 1, 0, 1250.0
, 고구마, 기타, 1, 0, 185.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 방울토마토, 대추방울, 1, 0, 550.0
류, 사과, 후지, 1, 0, 246.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 조생귤, 1, 0, 252.0
류, 감귤, 조생귤, 1, 0, 171.0
류, 사과, 후지, 1, 0, 55.0
과채류, 딸기, 설향, 1, 0, 1253.3334
류, 떫은감, 대봉시, 1, 0, 140.0
류, 포도, 샤인마스캇, 1, 0, 762.5
과채류, 딸기, 설향, 1, 0, 740.0
류, 포도, 샤인마스캇, 1, 0, 762.5
류, 포도, 샤인마스캇, 1, 0, 762.5
류, 포도, 샤인마스캇, 1, 0, 762.5
과채류, 딸기, 설향, 1, 0, 800.0
류, 감귤, 조생귤, 1, 0, 170.0
류, 사과, 미얀마, 1, 0, 135.5
과채류, 딸기, 설향, 1, 0, 1300.0
류, 대추, 건대추, 1, 0, 192.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 사과, 미얀마, 1, 0, 194.5
류, 사과, 미얀마, 1, 0, 210.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 미얀마, 1, 0, 84.5
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 370.0
류, 사과, 미얀마, 1, 0, 252.5
류, 사과, 미얀마, 1, 0, 366.0
류, 사과, 미얀마, 1, 0, 464.5
채류, 상추, 청상추, 1, 0, 245.0
채소류, 대파, 대파, 1, 0, 231.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 306.0
류, 사과, 미얀마, 1, 0, 240.0
류, 기타, 라디초우, 1, 0, 262.5
채류, 상추, 청상추, 1, 0, 840.0
류, 사과, 미얀마, 1, 0, 71.0
류, 사과, 미얀마, 1, 0, 270.0
채류, 시금치, 시금치, 1, 0, 325.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 사과, 기타사과, 1, 0, 120.5
류, 호박, 기타호박, 1, 0, 450.0
채류, 시금치, 시금치, 1, 0, 325.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 감귤, 기타감귤, 1, 0, 132.0
류, 사과, 기타사과, 1, 0, 115.0
작물류, 땅콩, 피땅콩, 1, 0, 1700.0
류, 사과, 미얀마, 1, 0, 125.5
류, 사과, 미얀마, 1, 0, 182.0
과채류, 딸기, 설향, 1, 0, 730.0
작물류, 땅콩, 피땅콩, 1, 0, 1700.0
류, 사과, 미얀마, 1, 0, 271.0
류, 사과, 기타사과, 1, 0, 94.5
작물류, 땅콩, 피땅콩, 1, 0, 1700.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 사과, 미얀마, 1, 0, 51.0
작물류, 땅콩, 피땅콩, 1, 0, 1700.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 사과, 미얀마, 1, 0, 229.5
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 호두, 기타호두, 1, 0, 3307.6924
류, 사과, 미얀마, 1, 0, 183.0
류, 호두, 기타호두, 1, 0, 3307.6924
류, 사과, 미얀마, 1, 0, 58.0
류, 감귤, 조생귤, 1, 0, 166.0
류, 사과, 후지, 1, 0, 310.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 사과, 미얀마, 1, 0, 251.5
류, 오렌지, 오렌지, 0, 0, 116.666664
채류, 청경채, 청경채, 1, 0, 325.0
작물류, 땅콩, 피땅콩, 1, 0, 1530.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 호두, 기타호두, 1, 0, 302.5
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 파인애플, 파인애플, 1, 0, 241.66667
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 후지, 1, 0, 250.0
류, 취나물, 취나물, 1, 0, 700.0
과채류, 토마토, 완숙토마토, 1, 0, 370.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 호두, 기타호두, 1, 0, 3307.6924
류, 사과, 미얀마, 1, 0, 268.0
류, 당근, 당근, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 450.0
류, 만감, 한라봉, 1, 0, 453.33334
과채류, 토마토, 완숙토마토, 1, 0, 272.0
류, 호두, 기타호두, 1, 0, 3307.6924
류, 체리, 체리, 0, 0, 960.0
류, 포도, 샤인마스캇, 1, 0, 250.0
류, 사과, 미시마, 1, 0, 274.5
류, 사과, 미얀마, 1, 0, 289.5
류, 느타리버섯, 애느타리, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 호박, 기타호박, 1, 0, 2500.0
과채류, 방울토마토, 대추방울, 1, 0, 130.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 당근, 당근, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 485.0
과채류, 토마토, 토마토, 1, 0, 170000.0
류, 사과, 후지, 1, 0, 436.0
류, 사과, 후지, 1, 0, 270.0
류, 사과, 미얀마, 1, 0, 33.0
류, 감귤, 기타감귤, 1, 0, 106.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
과채류, 수박, 수박, 1, 0, 163.63637
류, 사과, 미얀마, 1, 0, 84.5
과채류, 딸기, 설향, 1, 0, 900.0
류, 가지, 건가지, 1, 0, 1900.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 조생귤, 1, 0, 110.0
류, 감귤, 조생귤, 1, 0, 180.0
, 감자, 수미, 1, 0, 351.75
류, 사과, 후지, 1, 0, 270.0
과채류, 수박, 수박, 1, 0, 163.63637
채류, 무청, 건무청, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 349.0
류, 연근, 기타연근, 1, 0, 300.0
류, 사과, 후지, 1, 0, 260.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 284.5
채류, 배추, 기타배추, 1, 0, 30.0
과채류, 딸기, 설향, 1, 0, 886.6667
류, 사과, 기타사과, 1, 0, 260.0
채류, 우엉대, 우엉대, 1, 0, 375.0
류, 만감, 기타만감, 1, 0, 666.6667
류, 파인애플, 파인애플, 1, 0, 241.66667
과채류, 딸기, 설향, 1, 0, 900.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 수박, 수박, 1, 0, 163.63637
류, 사과, 미얀마, 1, 0, 316.5
