류, 표고버섯, 표고버섯, 1, 0, 260.0
류, 감귤, 기타감귤, 1, 0, 263.1579
류, 감귤, 기타감귤, 1, 0, 263.1579
류, 감귤, 기타감귤, 1, 0, 263.1579
채류, 열무, 열무, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 660.0
류, 배, 신고, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 170.0
류, 감귤, 천혜향, 1, 0, 433.33334
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 사과, 후지, 1, 0, 300.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 260.0
류, 감귤, 천혜향, 1, 0, 466.66666
류, 비타민, 비타민, 1, 0, 445.0
과채류, 딸기, 설향, 1, 0, 310.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 181.25
류, 감귤, 기타감귤, 1, 0, 400.0
류, 감귤, 천혜향, 1, 0, 500.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 65.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 206.25
류, 배, 신고, 1, 0, 153.33333
류, 만감, 한라봉, 1, 0, 500.0
과채류, 딸기, 장희, 1, 0, 1060.0
류, 호박, 애호박, 1, 0, 468.75
류, 단감, 부유, 1, 0, 280.0
류, 감귤, 레드향, 1, 0, 500.0
류, 비타민, 비타민, 1, 0, 445.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
과채류, 딸기, 장희, 1, 0, 480.0
류, 감귤, 레드향, 1, 0, 433.33334
채류, 달래, 달래, 1, 0, 1750.0
과채류, 딸기, 기타딸기, 1, 0, 800.0
채류, 달래, 달래, 1, 0, 1675.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
과채류, 수박, 꿀수박, 1, 0, 355.55554
류, 감귤, 기타감귤, 1, 0, 180.0
류, 감귤, 레드향, 1, 0, 333.33334
류, 비타민, 비타민, 1, 0, 460.0
류, 감귤, 조생귤, 1, 0, 150.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 184.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 바나나, 바나나, 0, 0, 253.84616
과채류, 딸기, 설향, 1, 0, 770.0
채류, 시금치, 섬초, 1, 0, 390.0
과채류, 방울토마토, 방울토마토, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 비타민, 비타민, 1, 0, 445.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 242.5
채류, 근대, 근대, 1, 0, 200.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 112.5
과채류, 딸기, 설향, 1, 0, 1400.0
, 고구마, 밤고구마, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 750.0
채류, 시금치, 섬초, 1, 0, 330.0
채소류, 풋고추, 청양, 1, 0, 700.0
류, 호박, 애호박, 1, 0, 468.75
류, 감귤, 조생귤, 1, 0, 292.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
채류, 미나리, 미나리, 1, 0, 206.66667
류, 감귤, 조생귤, 1, 0, 240.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 168.75
류, 호박, 쥬키니호박, 1, 0, 315.0
 해조류, 미역, 물미역, 1, 0, 232.5
류, 오이, 취청, 1, 0, 625.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 상추, 적상추, 1, 0, 400.0
채류, 깻잎, 깻잎, 1, 0, 325.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 후지, 1, 0, 255.0
류, 표고버섯, 표고버섯, 1, 0, 700.0
류, 감귤, 비가림감귤, 1, 0, 120.0
채류, 미나리, 돌미나리, 1, 0, 470.0
류, 포도, 샤인마스캇, 1, 0, 375.0
류, 오이, 취청, 1, 0, 538.0
, 감자, 두백, 1, 0, 80.0
과채류, 딸기, 설향, 1, 0, 650.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 호박, 애호박, 1, 0, 187.5
류, 오이, 취청, 1, 0, 385.0
채류, 깻잎, 기타깻잎, 1, 0, 481.25
과채류, 방울토마토, 대추방울, 1, 0, 333.33334
채류, 미나리, 돌미나리, 1, 0, 312.5
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 88.75
, 고구마, 밤고구마, 1, 0, 190.0
채소류, 대파, 대파, 1, 0, 185.0
채류, 깻잎, 깻잎순, 1, 0, 275.0
류, 오이, 취청, 1, 0, 660.0
채류, 깻잎, 깻잎, 1, 0, 616.6667
류, 당근, 당근, 1, 0, 190.0
류, 감귤, 조생귤, 1, 0, 280.0
채류, 깻잎, 깻잎, 1, 0, 1100.0
류, 표고버섯, 표고버섯, 1, 0, 300.0
채류, 시금치, 섬초, 1, 0, 250.0
채소류, 홍고추, 홍고추, 1, 0, 285.7143
과채류, 딸기, 설향, 1, 0, 270.0
류, 단감, 부유, 1, 0, 400.0
과채류, 딸기, 기타딸기, 1, 0, 1700.0
류, 느타리버섯, 느타리버섯, 1, 0, 410.0
류, 감귤, 조생귤, 1, 0, 240.0
채류, 시금치, 시금치, 1, 0, 320.0
류, 표고버섯, 표고버섯, 1, 0, 750.0
채류, 시금치, 섬초, 1, 0, 280.0
류, 오이, 백다다기, 1, 0, 450.0
과채류, 딸기, 기타딸기, 1, 0, 1416.6666
류, 오이, 취청, 1, 0, 650.0
과채류, 토마토, 완숙토마토, 1, 0, 200.0
채소류, 풋고추, 청양, 1, 0, 850.0
류, 오이, 백다다기, 1, 0, 388.8889
채류, 부추, 일반부추, 1, 0, 314.2857
채류, 깻잎, 기타깻잎, 1, 0, 193.75
채류, 부추, 일반부추, 1, 0, 370.0
채류, 시금치, 시금치, 1, 0, 260.0
류, 피망(단고추), 청피망, 1, 0, 1130.0
채소류, 풋고추, 청양, 1, 0, 850.0
채류, 시금치, 섬초, 1, 0, 360.0
, 고구마, 기타, 1, 0, 65.0
류, 표고버섯, 표고버섯, 1, 0, 700.0
채소류, 풋고추, 청양, 1, 0, 820.0
채류, 시금치, 시금치, 1, 0, 330.0
류, 표고버섯, 표고버섯, 1, 0, 550.0
채류, 깻잎, 깻잎, 1, 0, 512.5
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 225.0
채류, 시금치, 시금치, 1, 0, 320.0
류, 사과, 미얀마, 1, 0, 203.0
류, 사과, 미얀마, 1, 0, 163.0
류, 사과, 미얀마, 1, 0, 239.5
과채류, 수박, 수박, 1, 0, 118.181816
류, 사과, 미얀마, 1, 0, 197.5
, 고구마, 밤고구마, 1, 0, 166.0
채소류, 풋고추, 청양, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 224.5
과채류, 딸기, 설향, 1, 0, 1270.0
류, 사과, 미얀마, 1, 0, 265.0
류, 감귤, 천혜향, 1, 0, 493.33334
채소류, 꽈리고추, 꽈리고추, 1, 0, 862.5
류, 사과, 미얀마, 1, 0, 282.5
채소류, 풋고추, 청양, 1, 0, 800.0
과채류, 방울토마토, 대추방울, 1, 0, 365.0
류, 사과, 미얀마, 1, 0, 316.5
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 282.5
채류, 동초, 동초, 1, 0, 375.0
류, 사과, 미얀마, 1, 0, 326.5
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 225.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 새송이, 새송이버섯, 1, 0, 300.0
, 고구마, 밤고구마, 1, 0, 135.0
류, 감귤, 비가림감귤, 1, 0, 110.0
과채류, 딸기, 설향, 1, 0, 330.0
류, 포도, 샤인마스캇, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 1150.0
채류, 상추, 청상추, 1, 0, 425.0
류, 포도, 샤인마스캇, 1, 0, 630.0
류, 감귤, 조생귤, 1, 0, 120.0
, 감자, 수미, 1, 0, 65.0
과채류, 딸기, 설향, 1, 0, 300.0
류, 표고버섯, 표고버섯, 1, 0, 197.5
류, 포도, 샤인마스캇, 1, 0, 800.0
류, 포도, 샤인마스캇, 1, 0, 800.0
류, 호박, 애호박, 1, 0, 536.6667
류, 포도, 샤인마스캇, 1, 0, 800.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 90.0
류, 포도, 샤인마스캇, 1, 0, 800.0
과채류, 방울토마토, 대추방울, 1, 0, 233.33333
류, 곶감, 기타곶감, 1, 0, 757.1429
과채류, 토마토, 대저토마토, 1, 0, 800.0
류, 감귤, 조생귤, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 650.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 190.0
과채류, 딸기, 설향, 1, 0, 700.0
과채류, 딸기, 여홍, 1, 0, 1320.0
채류, 깻잎, 기타깻잎, 1, 0, 450.0
채류, 깻잎, 깻잎, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1350.0
채류, 무청, 생무청, 1, 0, 125.0
류, 사과, 미얀마, 1, 0, 430.0
류, 오이, 백다다기, 1, 0, 200.0
류, 오이, 가시오이, 1, 0, 520.0
류, 포도, 샤인마스캇, 1, 0, 600.0
류, 배, 신고, 1, 0, 220.0
류, 감귤, 천혜향, 1, 0, 288.8889
류, 치커리, 레드치커리, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 감귤, 천혜향, 1, 0, 500.0
과채류, 딸기, 기타딸기, 1, 0, 1300.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 감귤, 천혜향, 1, 0, 500.0
류, 감귤, 천혜향, 1, 0, 500.0
류, 감귤, 천혜향, 1, 0, 500.0
류, 감귤, 천혜향, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 포도, 샤인마스캇, 1, 0, 625.0
과채류, 딸기, 설향, 1, 0, 800.0
, 고구마, 기타, 1, 0, 123.0
, 고구마, 기타, 1, 0, 235.0
, 고구마, 기타, 1, 0, 235.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 기타, 양채류, 1, 0, 1800.0
채류, 배추, 쌈배추, 1, 0, 46.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 106.25
채류, 겨자채, 적겨자채, 1, 0, 280.0
류, 배, 신고, 1, 0, 273.33334
채류, 갓, 청갓, 1, 0, 125.0
류, 감귤, 기타감귤, 1, 0, 366.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 206.25
류, 느타리버섯, 애느타리, 1, 0, 300.0
작물류, 참당귀, 당귀잎, 1, 0, 1500.0
채류, 시금치, 섬초, 1, 0, 480.0
류, 만감, 하귤, 1, 0, 400.0
류, 느타리버섯, 애느타리, 1, 0, 300.0
채류, 달래, 달래, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 230.0
채소류, 풋고추, 청양, 1, 0, 850.0
채류, 시금치, 섬초, 1, 0, 318.18182
류, 적채, 적채, 1, 0, 81.25
류, 느타리버섯, 애느타리, 1, 0, 300.0
채소류, 풋고추, 청양, 1, 0, 850.0
류, 피망(단고추), 홍피망, 1, 0, 360.0
작물류, 참당귀, 당귀잎, 1, 0, 1420.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 240.0
채류, 시금치, 섬초, 1, 0, 390.0
채소류, 풋고추, 청양, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 580.0
채류, 부추, 일반부추, 1, 0, 400.0
류, 피망(단고추), 홍피망, 1, 0, 480.0
과채류, 딸기, 천사, 1, 0, 710.0
채류, 깻잎, 깻잎순, 1, 0, 350.0
채류, 배추, 기타배추, 1, 0, 31.0
류, 감귤, 비가림감귤, 1, 0, 140.0
류, 감귤, 조생귤, 1, 0, 190.0
채류, 깻잎, 깻잎, 1, 0, 462.5
류, 팽이버섯, 팽이1호, 1, 0, 190.0
채류, 시금치, 섬초, 1, 0, 250.0
류, 만감, 하귤, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1350.0
채소류, 풋고추, 청양, 1, 0, 500.0
 해조류, 미역, 물미역, 1, 0, 230.0
류, 느타리버섯, 느타리버섯, 1, 0, 410.0
류, 오이, 백다다기, 1, 0, 400.0
류, 호박, 단호박, 1, 0, 420.0
류, 단감, 부유, 1, 0, 140.0
류, 만감, 하귤, 1, 0, 400.0
류, 팽이버섯, 팽이1호, 1, 0, 190.0
채류, 깻잎, 기타깻잎, 1, 0, 370.0
과채류, 딸기, 장희, 1, 0, 760.0
채류, 부추, 일반부추, 1, 0, 570.0
채류, 부추, 일반부추, 1, 0, 460.0
과채류, 딸기, 설향, 1, 0, 570.0
과채류, 방울토마토, 방울토마토, 1, 0, 360.0
채소류, 쪽파, 쪽파, 1, 0, 494.11765
채류, 시금치, 섬초, 1, 0, 360.0
류, 호박, 쥬키니호박, 1, 0, 290.0
류, 방울양배추(스프로스), 방울양배추, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 960.0
, 감자, 두백, 1, 0, 25.0
과채류, 방울토마토, 대추방울, 1, 0, 333.33334
류, 오이, 백다다기, 1, 0, 277.77777
과채류, 딸기, 기타딸기, 1, 0, 1700.0
과채류, 딸기, 기타딸기, 1, 0, 1416.6666
류, 사과, 미얀마, 1, 0, 284.5
류, 호박, 애호박, 1, 0, 287.5
과채류, 딸기, 설향, 1, 0, 1300.0
, 고구마, 기타, 1, 0, 130.0
채류, 깻잎, 깻잎, 1, 0, 925.0
류, 오이, 취청, 1, 0, 450.0
과채류, 딸기, 설향, 1, 0, 750.0
채류, 깻잎, 깻잎, 1, 0, 287.5
채류, 깻잎, 깻잎순, 1, 0, 666.6667
과채류, 수박, 꿀수박, 1, 0, 400.0
 해조류, 미역, 물미역, 1, 0, 225.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 156.25
류, 느타리버섯, 느타리버섯, 1, 0, 405.0
채소류, 쪽파, 쪽파, 1, 0, 125.0
채류, 양배추, 양배추, 1, 0, 70.0
채류, 시금치, 섬초, 1, 0, 310.0
채류, 시금치, 시금치, 1, 0, 330.0
, 고구마, 밤고구마, 1, 0, 96.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 당근, 당근, 1, 0, 235.0
, 고구마, 밤고구마, 1, 0, 96.0
류, 오이, 취청, 1, 0, 680.0
채소류, 풋고추, 청양, 1, 0, 930.0
채류, 근대, 근대, 1, 0, 225.0
채류, 시금치, 시금치, 1, 0, 260.0
류, 감귤, 천혜향, 1, 0, 466.66666
류, 포도, 샤인마스캇, 1, 0, 775.0
류, 사과, 미얀마, 1, 0, 394.5
류, 감귤, 기타감귤, 1, 0, 183.33333
과채류, 딸기, 설향, 1, 0, 1450.0
과채류, 토마토, 완숙토마토, 1, 0, 240.0
류, 표고버섯, 표고버섯, 1, 0, 700.0
류, 표고버섯, 기타표고버섯, 1, 0, 925.0
과채류, 딸기, 설향, 1, 0, 900.0
채류, 부추, 일반부추, 1, 0, 960.0
류, 당근, 당근, 1, 0, 140.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 100.0
류, 오이, 백다다기, 1, 0, 450.0
류, 표고버섯, 표고버섯, 1, 0, 1325.0
류, 당근, 당근, 1, 0, 200.0
류, 기타, 양채류기타, 1, 0, 90.0
류, 감귤, 조생귤, 1, 0, 126.0
류, 곶감, 반건시, 1, 0, 250.0
류, 호박, 쥬키니호박, 1, 0, 180.0
류, 치커리, 치커리, 1, 0, 355.0
류, 감귤, 조생귤, 1, 0, 200.0
채소류, 대파, 대파, 1, 0, 200.0
채류, 미나리, 돌미나리, 1, 0, 647.5
, 감자, 기타감자, 1, 0, 135.0
류, 사과, 미얀마, 1, 0, 277.5
과채류, 딸기, 장희, 1, 0, 810.0
류, 표고버섯, 표고버섯, 1, 0, 525.0
과채류, 딸기, 설향, 1, 0, 1385.0
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 760.0
, 고구마, 밤고구마, 1, 0, 90.0
과채류, 방울토마토, 대추방울, 1, 0, 466.66666
채소류, 쪽파, 쪽파, 1, 0, 100.0
류, 감귤, 천혜향, 1, 0, 386.66666
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 깻잎, 깻잎순, 1, 0, 700.0
채소류, 쪽파, 깐쪽파, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 230.0
류, 사과, 후지, 1, 0, 395.0
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 오이, 취청, 1, 0, 560.0
과채류, 방울토마토, 대추방울, 1, 0, 305.0
채소류, 쪽파, 쪽파, 1, 0, 125.0
채소류, 풋고추, 청양, 1, 0, 900.0
류, 오이, 백다다기, 1, 0, 533.3333
류, 감귤, 천혜향, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 66.5
류, 오이, 취청, 1, 0, 550.0
채소류, 쪽파, 깐쪽파, 1, 0, 350.0
류, 감귤, 비가림감귤, 1, 0, 166.0
, 감자, 기타감자, 1, 0, 195.0
채소류, 풋고추, 청양, 1, 0, 960.0
과채류, 딸기, 설향, 1, 0, 1510.0
과채류, 딸기, 설향, 1, 0, 880.0
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 토마토, 토마토, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1500.0
작물류, 차류, 뽕잎, 1, 0, 400.0
채류, 깻잎, 기타깻잎, 1, 0, 450.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 깻잎, 깻잎, 1, 0, 400.0
류, 취나물, 취나물, 1, 0, 1209.0
채류, 상추, 적상추, 1, 0, 400.0
류, 취나물, 취나물, 1, 0, 1209.0
, 감자, 기타감자, 1, 0, 94.5
류, 취나물, 취나물, 1, 0, 1209.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 취나물, 취나물, 1, 0, 1209.0
류, 감귤, 레드향, 1, 0, 566.6667
류, 취나물, 취나물, 1, 0, 1209.0
류, 표고버섯, 표고버섯, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 기타딸기, 1, 0, 1300.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 새싹, 새싹, 1, 0, 784.0
류, 포도, 샤인마스캇, 1, 0, 575.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 후지, 1, 0, 270.0
류, 사과, 후지, 1, 0, 270.0
류, 감귤, 조생귤, 1, 0, 280.0
류, 표고버섯, 표고버섯, 1, 0, 460.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 만감, 한라봉, 1, 0, 433.33334
류, 표고버섯, 표고버섯, 1, 0, 360.0
류, 표고버섯, 표고버섯, 1, 0, 300.0
류, 오렌지, 네블, 1, 0, 470.58823
류, 만감, 한라봉, 1, 0, 433.33334
류, 만감, 한라봉, 1, 0, 400.0
류, 만감, 한라봉, 1, 0, 433.33334
류, 만감, 한라봉, 1, 0, 433.33334
류, 만감, 한라봉, 1, 0, 400.0
류, 만감, 한라봉, 1, 0, 400.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 느타리버섯, 애느타리, 1, 0, 245.0
류, 단감, 부유, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 360.0
작물류, 땅콩, 기타땅콩, 1, 0, 950.0
류, 감귤, 조생귤, 1, 0, 380.0
류, 만감, 하귤, 1, 0, 400.0
류, 만감, 하귤, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 표고버섯, 표고버섯, 1, 0, 600.0
류, 감귤, 조생귤, 1, 0, 90.0
류, 사과, 미얀마, 1, 0, 260.0
류, 단감, 부유, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 감귤, 조생귤, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 780.0
류, 감귤, 조생귤, 1, 0, 260.0
과채류, 딸기, 천사, 1, 0, 1020.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 53.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 800.0
과채류, 딸기, 설향, 1, 0, 1385.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 94.5
류, 감귤, 조생귤, 1, 0, 220.0
, 고구마, 밤고구마, 1, 0, 121.0
류, 사과, 미얀마, 1, 0, 94.0
류, 사과, 미얀마, 1, 0, 134.5
, 고구마, 밤고구마, 1, 0, 121.0
작물류, 참당귀, 당귀잎, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 122.5
과채류, 딸기, 죽향, 1, 0, 850.0
채류, 깻잎, 깻잎, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 152.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 231.25
류, 사과, 미얀마, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1266.6666
작물류, 참당귀, 당귀잎, 1, 0, 960.0
류, 사과, 미얀마, 1, 0, 149.5
류, 감귤, 천혜향, 1, 0, 333.33334
류, 사과, 미얀마, 1, 0, 161.0
작물류, 참당귀, 당귀잎, 1, 0, 960.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 231.25
류, 바나나, 기타바나나, 1, 0, 222.15384
류, 사과, 미얀마, 1, 0, 175.5
류, 사과, 미얀마, 1, 0, 184.5
류, 바나나, 기타바나나, 1, 0, 222.15384
작물류, 참당귀, 당귀잎, 1, 0, 890.0
류, 감귤, 천혜향, 1, 0, 273.33334
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 206.25
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 231.25
채소류, 풋고추, 청양, 1, 0, 460.0
작물류, 참당귀, 당귀잎, 1, 0, 890.0
류, 팽이버섯, 팽이1호, 1, 0, 180.0
류, 팽이버섯, 팽이1호, 1, 0, 180.0
류, 팽이버섯, 팽이1호, 1, 0, 180.0
류, 팽이버섯, 팽이1호, 1, 0, 200.0
류, 팽이버섯, 팽이1호, 1, 0, 200.0
과채류, 방울토마토, 대추방울, 1, 0, 340.0
채소류, 홍고추, 홍고추, 1, 0, 290.0
류, 팽이버섯, 팽이1호, 1, 0, 200.0
채소류, 풋고추, 청양, 1, 0, 960.0
류, 팽이버섯, 팽이1호, 1, 0, 200.0
채류, 상추, 청상추, 1, 0, 495.0
과채류, 수박, 꿀수박, 1, 0, 427.27274
채류, 깻잎, 깻잎, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 팽이버섯, 팽이1호, 1, 0, 200.0
류, 사과, 미시마, 1, 0, 551.0
채소류, 쪽파, 깐쪽파, 1, 0, 720.0
과채류, 딸기, 설향, 1, 0, 670.0
채소류, 풋고추, 청양, 1, 0, 660.0
류, 새송이, 새송이버섯, 1, 0, 265.0
류, 배, 신고, 1, 0, 193.33333
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 225.0
채류, 깻잎, 깻잎순, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1210.0
류, 사과, 후지, 1, 0, 250.0
채소류, 쪽파, 깐쪽파, 1, 0, 330.0
채소류, 풋고추, 청양, 1, 0, 635.0
채류, 시금치, 섬초, 1, 0, 310.0
과채류, 딸기, 설향, 1, 0, 1110.0
과채류, 딸기, 금실, 1, 0, 500.0
류, 호박, 쥬키니호박, 1, 0, 275.0
채류, 깻잎, 기타깻잎, 1, 0, 875.0
채류, 시금치, 시금치, 1, 0, 162.5
채소류, 홍고추, 홍청양, 1, 0, 222.22223
채류, 시금치, 섬초, 1, 0, 330.0
채소류, 풋고추, 청양, 1, 0, 880.0
채류, 상추, 청상추, 1, 0, 862.5
류, 사과, 미시마, 1, 0, 330.0
채소류, 풋고추, 청양, 1, 0, 222.22223
채류, 시금치, 섬초, 1, 0, 330.0
류, 호박, 쥬키니호박, 1, 0, 255.0
과채류, 딸기, 기타딸기, 1, 0, 2750.0
과채류, 딸기, 장희, 1, 0, 1050.0
채류, 시금치, 섬초, 1, 0, 260.0
채류, 깻잎, 깻잎, 1, 0, 237.5
과채류, 딸기, 설향, 1, 0, 1200.0
 해조류, 미역, 물미역, 1, 0, 117.5
류, 오이, 백다다기, 1, 0, 433.33334
과채류, 딸기, 설향, 1, 0, 1850.0
류, 오이, 백다다기, 1, 0, 511.1111
채류, 시금치, 섬초, 1, 0, 420.0
과채류, 딸기, 기타딸기, 1, 0, 3900.0
류, 오이, 취청, 1, 0, 645.0
채류, 깻잎, 기타깻잎, 1, 0, 193.75
 해조류, 미역, 물미역, 1, 0, 115.0
류, 표고버섯, 표고버섯, 1, 0, 525.0
채류, 시금치, 섬초, 1, 0, 290.0
류, 느타리버섯, 느타리버섯, 1, 0, 400.0
채류, 깻잎, 깻잎, 1, 0, 1150.0
채류, 부추, 일반부추, 1, 0, 228.57143
류, 감귤, 조생귤, 1, 0, 150.0
류, 취나물, 취나물, 1, 0, 1209.0
류, 표고버섯, 표고버섯, 1, 0, 850.0
, 고구마, 기타, 1, 0, 140.0
류, 만가닥, 만가닥, 1, 0, 175.0
채류, 부추, 일반부추, 1, 0, 600.0
류, 취나물, 취나물, 1, 0, 1209.0
과채류, 토마토, 완숙토마토, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 177.0
류, 취나물, 취나물, 1, 0, 1209.0
류, 호박, 단호박, 1, 0, 455.0
채류, 봄동배추, 봄동배추, 1, 0, 150.0
과채류, 방울토마토, 대추방울, 1, 0, 466.66666
류, 오이, 취청, 1, 0, 650.0
류, 단감, 부유, 1, 0, 150.0
채류, 시금치, 시금치, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 170.0
류, 오이, 취청, 1, 0, 620.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 금실, 1, 0, 300.0
채소류, 쪽파, 깐쪽파, 1, 0, 350.0
